temp1,smoke1,soil,flame1,temp2,smoke2,flame2,humidity,label
31.2,308,2198,1,29.6,454,1,60.4,SAFE
57.3,1143,4039,1,59.7,1208,1,32.5,PROBABLE_FIRE
31.8,314,1059,1,32.1,326,1,54.9,SAFE
38.8,642,3530,1,39.0,509,1,30.9,HIGH_RISK
41.6,796,3321,1,43.7,649,1,23.7,HIGH_RISK
68.5,1344,3806,0,66.1,1133,0,7.5,CONFIRMED_FIRE
64.9,1274,3769,0,66.7,1409,0,23.9,CONFIRMED_FIRE
41.6,674,3796,1,39.6,816,1,37.3,HIGH_RISK
22.4,475,2737,1,22.1,505,1,81.2,SAFE
36.8,659,3370,1,36.7,437,1,36.7,HIGH_RISK
24.7,379,2854,1,23.3,460,1,51.7,SAFE
41.3,937,3690,1,43.5,733,0,34.8,PROBABLE_FIRE
20.5,342,2198,1,23.4,548,1,95.3,SAFE
39.6,388,3682,1,44.9,731,1,25.3,HIGH_RISK
32.1,488,1494,1,29.3,395,1,74.1,SAFE
51.2,1228,3998,1,61.6,1302,0,13.5,CONFIRMED_FIRE
51.7,838,3800,1,57.7,709,0,9.5,PROBABLE_FIRE
41.5,1226,3630,0,39.6,1373,0,6.9,CONFIRMED_FIRE
32.3,616,1672,1,34.0,328,1,52.8,SAFE
42.5,492,3581,1,44.1,641,1,30.6,HIGH_RISK
49.1,1072,3017,1,49.3,1198,1,20.8,PROBABLE_FIRE
31.3,375,2405,1,34.4,596,1,52.5,SAFE
42.8,778,3406,1,44.0,808,1,19.1,HIGH_RISK
33.3,304,1055,1,34.2,322,1,54.6,SAFE
20.2,495,2327,1,18.8,388,1,83.4,SAFE
47.9,662,3297,1,53.2,801,0,15.6,PROBABLE_FIRE
35.3,744,3701,1,36.9,457,1,25.6,HIGH_RISK
43.5,1099,3195,1,41.1,1038,1,16.2,PROBABLE_FIRE
41.5,1135,3235,1,39.7,910,1,35.5,PROBABLE_FIRE
56.1,1197,3563,0,62.9,1293,0,19.1,CONFIRMED_FIRE
48.7,1205,3543,1,52.4,966,1,25.4,PROBABLE_FIRE
38.0,730,3493,1,37.2,685,1,35.8,HIGH_RISK
25.0,356,1800,1,25.4,583,1,81.8,SAFE
57.1,1509,2917,0,62.8,1242,0,9.8,CONFIRMED_FIRE
48.6,635,3072,0,44.6,895,1,39.2,PROBABLE_FIRE
27.3,360,1804,1,27.1,374,1,61.0,SAFE
39.2,790,3958,1,40.6,614,1,19.0,HIGH_RISK
30.5,305,1606,1,28.7,306,1,78.1,SAFE
49.3,1296,3590,1,52.9,1246,0,5.6,CONFIRMED_FIRE
41.1,556,3970,1,40.2,478,1,26.7,HIGH_RISK
49.1,1078,3760,1,60.0,1295,0,17.9,CONFIRMED_FIRE
40.7,481,4049,1,39.0,749,1,39.0,HIGH_RISK
60.6,1432,3106,0,72.0,1085,0,5.2,CONFIRMED_FIRE
23.7,584,1757,1,22.9,320,1,86.1,SAFE
50.0,1124,3943,0,58.3,1531,0,14.2,CONFIRMED_FIRE
32.8,601,1134,1,28.1,515,1,54.7,SAFE
48.5,971,3018,0,54.8,728,1,20.1,PROBABLE_FIRE
40.3,630,3728,1,44.4,579,1,21.9,HIGH_RISK
36.7,692,3785,0,40.0,982,0,32.6,PROBABLE_FIRE
18.0,586,2479,1,18.2,313,1,58.4,SAFE
34.9,312,1702,1,36.4,631,1,79.2,SAFE
27.0,549,2255,1,26.7,419,1,73.9,SAFE
42.1,581,3936,1,40.2,756,1,44.8,HIGH_RISK
42.7,594,3573,1,43.9,461,1,25.5,HIGH_RISK
47.1,1031,3024,1,49.7,892,1,24.7,PROBABLE_FIRE
27.7,494,934,1,30.8,543,1,65.1,SAFE
41.8,1166,3507,0,43.8,1121,0,24.0,PROBABLE_FIRE
44.6,1105,3505,1,49.9,1239,0,9.6,CONFIRMED_FIRE
50.0,1496,4261,0,50.8,1353,0,20.6,CONFIRMED_FIRE
40.2,661,3112,0,44.5,828,1,16.1,PROBABLE_FIRE
42.6,1008,3706,1,46.9,1044,1,29.6,PROBABLE_FIRE
42.5,477,3752,1,44.6,527,1,21.4,HIGH_RISK
61.3,1215,3617,0,60.0,1028,1,19.5,CONFIRMED_FIRE
66.4,1167,4156,0,69.8,1494,0,22.8,CONFIRMED_FIRE
49.4,1119,3089,1,56.0,915,1,12.2,PROBABLE_FIRE
39.4,820,3552,1,39.6,816,0,34.3,PROBABLE_FIRE
36.7,637,4024,1,34.2,665,1,44.1,HIGH_RISK
45.2,1063,2999,1,48.6,1039,1,12.0,PROBABLE_FIRE
37.4,660,3741,1,37.5,655,1,29.5,HIGH_RISK
40.1,520,3915,1,49.1,751,1,38.1,HIGH_RISK
35.7,420,3615,1,39.7,792,1,34.0,HIGH_RISK
64.0,1095,3856,0,68.5,1152,0,5.2,CONFIRMED_FIRE
38.6,682,3129,1,41.8,788,0,37.3,PROBABLE_FIRE
